% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  -4.000000000000097E-6    -160.37400463575747
3.0E-5                    -2.5E-5                  -2.9999999999999645E-6   -160.51223594120376
3.0E-5                    -2.5E-5                  -2.0000000000000486E-6   -160.65046724664978
3.0E-5                    -2.5E-5                  -1.0000000000001327E-6   -160.7886985520959
3.0E-5                    -2.5E-5                  0                        -160.92692985754235
3.0E-5                    -2.5E-5                  9.999999999999159E-7     -161.0651611629887
3.0E-5                    -2.5E-5                  1.9999999999998318E-6    -161.20339246843486
3.0E-5                    -2.5E-5                  2.9999999999999645E-6    -161.34162377388103
3.0E-5                    -2.5E-5                  3.99999999999988E-6      -161.47985507932728
3.0E-5                    -2.5E-5                  5.000000000000013E-6     -161.61808638477387
3.0E-5                    -2.5E-5                  5.999999999999929E-6     -161.75631769022016
3.0E-5                    -2.5E-5                  6.999999999999845E-6     -161.89454899566653
3.0E-5                    -2.5E-5                  7.999999999999978E-6     -162.03278030111244
3.0E-5                    -2.5E-5                  8.999999999999894E-6     -162.17101160655866
3.0E-5                    -2.5E-5                  1.0000000000000026E-5    -162.30924291200478
3.0E-5                    -2.5E-5                  1.0999999999999942E-5    -162.4474742174511
3.0E-5                    -2.5E-5                  1.1999999999999858E-5    -162.58570552289774
3.0E-5                    -2.5E-5                  1.299999999999999E-5     -162.723936828344
3.0E-5                    -2.5E-5                  1.3999999999999907E-5    -162.86216813379008
3.0E-5                    -2.5E-5                  1.500000000000004E-5     -163.00039943923653
3.0E-5                    -2.5E-5                  1.5999999999999955E-5    -163.13863074468276
3.0E-5                    -2.5E-5                  1.699999999999987E-5     -163.2768620501289
3.0E-5                    -2.5E-5                  1.8000000000000004E-5    -163.415093355575
3.0E-5                    -2.5E-5                  1.899999999999992E-5     -163.55332466102135
3.0E-5                    -2.5E-5                  1.9999999999999836E-5    -163.69155596646786
3.0E-5                    -2.5E-5                  2.099999999999997E-5     -163.82978727191363
3.0E-5                    -2.5E-5                  2.1999999999999884E-5    -163.9680185773598
3.0E-5                    -2.5E-5                  2.3000000000000017E-5    -164.10624988280642
3.0E-5                    -2.5E-5                  2.3999999999999933E-5    -164.24448118825268
3.0E-5                    -2.5E-5                  2.499999999999985E-5     -164.38271249369933
3.0E-5                    -2.5E-5                  2.599999999999998E-5     -164.5209437991447
3.0E-5                    -2.5E-5                  2.6999999999999897E-5    -164.65917510459158
3.0E-5                    -2.5E-5                  2.800000000000003E-5     -164.79740641003815
3.0E-5                    -2.5E-5                  2.8999999999999946E-5    -164.93563771548423
3.0E-5                    -2.5E-5                  2.9999999999999862E-5    -165.07386902093043
3.0E-5                    -2.5E-5                  3.0999999999999995E-5    -165.2121003263766
3.0E-5                    -2.5E-5                  3.199999999999991E-5     -165.35033163182308
3.0E-5                    -2.5E-5                  3.2999999999999826E-5    -165.488562937269
3.0E-5                    -2.5E-5                  3.399999999999996E-5     -165.62679424271573
3.0E-5                    -2.5E-5                  3.4999999999999875E-5    -165.7650255481621
3.0E-5                    -2.5E-5                  3.600000000000001E-5     -165.90325685360816
3.0E-5                    -2.5E-5                  3.6999999999999924E-5    -166.04148815905396
3.0E-5                    -2.5E-5                  3.799999999999984E-5     -166.17971946450066
3.0E-5                    -2.5E-5                  3.899999999999997E-5     -166.3179507699466
3.0E-5                    -2.5E-5                  3.999999999999989E-5     -166.45618207539263
3.0E-5                    -2.5E-5                  4.100000000000002E-5     -166.59441338083948
3.0E-5                    -2.5E-5                  4.199999999999994E-5     -166.73264468628514
3.0E-5                    -2.5E-5                  4.299999999999985E-5     -166.87087599173174
3.0E-5                    -2.5E-5                  4.3999999999999985E-5    -167.00910729717828
3.0E-5                    -2.5E-5                  4.49999999999999E-5      -167.14733860262487
3.0E-5                    -2.5E-5                  4.6000000000000034E-5    -167.28556990807044
3.0E-5                    -2.5E-5                  4.699999999999995E-5     -167.42380121351704
3.0E-5                    -2.5E-5                  4.7999999999999866E-5    -167.5620325189632
3.0E-5                    -2.5E-5                  4.9E-5                   -167.70026382440972
3.0E-5                    -2.5E-5                  4.9999999999999914E-5    -167.83849512985628
3.0E-5                    -2.5E-5                  5.099999999999983E-5     -167.9767264353022
3.0E-5                    -2.5E-5                  5.199999999999996E-5     -168.05382119761902
3.0E-5                    -2.5E-5                  5.299999999999988E-5     -168.19069868185272
3.0E-5                    -2.5E-5                  5.400000000000001E-5     -168.327576166087
3.0E-5                    -2.5E-5                  5.499999999999993E-5     -168.46445365032005
3.0E-5                    -2.5E-5                  5.599999999999984E-5     -168.60133113455376
3.0E-5                    -2.5E-5                  5.6999999999999976E-5    -168.73820861878647
3.0E-5                    -2.5E-5                  5.799999999999989E-5     -168.87508610302038
3.0E-5                    -2.5E-5                  5.9000000000000025E-5    -169.01196358725377
3.0E-5                    -2.5E-5                  5.999999999999994E-5     -169.1488410714859
3.0E-5                    -2.5E-5                  6.0999999999999856E-5    -169.28571855571974
3.0E-5                    -2.5E-5                  6.199999999999999E-5     -169.8680781376852
3.0E-5                    -2.5E-5                  6.29999999999999E-5      -170.01462818102664
3.0E-5                    -2.5E-5                  6.400000000000004E-5     -170.01863833608695
3.0E-5                    -2.5E-5                  6.499999999999995E-5     -170.17152138965366
3.0E-5                    -2.5E-5                  6.599999999999987E-5     -170.32440444322083
3.0E-5                    -2.5E-5                  6.7E-5                   -170.47728749678822
3.0E-5                    -2.5E-5                  6.799999999999992E-5     -170.63017055035357
3.0E-5                    -2.5E-5                  6.899999999999983E-5     -170.7830536039212
3.0E-5                    -2.5E-5                  6.999999999999997E-5     -170.93593665748654
3.0E-5                    -2.5E-5                  7.099999999999988E-5     -171.0888197110562
3.0E-5                    -2.5E-5                  7.200000000000002E-5     -171.24170276462087
3.0E-5                    -2.5E-5                  7.299999999999993E-5     -171.39458581818712
3.0E-5                    -2.5E-5                  7.399999999999985E-5     -171.5474688717552
3.0E-5                    -2.5E-5                  7.499999999999998E-5     -171.70035192532066
3.0E-5                    -2.5E-5                  7.59999999999999E-5      -171.85323497888794
3.0E-5                    -2.5E-5                  7.700000000000003E-5     -172.00611803245567
3.0E-5                    -2.5E-5                  7.799999999999994E-5     -172.15900108602239
3.0E-5                    -2.5E-5                  7.899999999999986E-5     -172.31188413958898
3.0E-5                    -2.5E-5                  7.999999999999999E-5     -172.46476719315547
3.0E-5                    -2.5E-5                  8.099999999999991E-5     -172.6176502467216
3.0E-5                    -2.5E-5                  8.199999999999982E-5     -172.77053330028832
3.0E-5                    -2.5E-5                  8.299999999999996E-5     -172.92341635385475
3.0E-5                    -2.5E-5                  8.399999999999987E-5     -173.07629940742203
3.0E-5                    -2.5E-5                  8.5E-5                   -173.22918246098942
3.0E-5                    -2.5E-5                  8.599999999999992E-5     -173.38206551455593
3.0E-5                    -2.5E-5                  8.699999999999984E-5     -173.53494856812281
3.0E-5                    -2.5E-5                  8.799999999999997E-5     -173.68783162168876
3.0E-5                    -2.5E-5                  8.899999999999989E-5     -173.8407146752571
3.0E-5                    -2.5E-5                  9.000000000000002E-5     -173.9935977288231
3.0E-5                    -2.5E-5                  9.099999999999994E-5     -174.1464807823903
3.0E-5                    -2.5E-5                  9.199999999999985E-5     -174.2993638359564
3.0E-5                    -2.5E-5                  9.299999999999998E-5     -174.45224688952385
3.0E-5                    -2.5E-5                  9.39999999999999E-5      -174.60512994309136
3.0E-5                    -2.5E-5                  9.500000000000003E-5     -174.75801299665721
3.0E-5                    -2.5E-5                  9.599999999999995E-5     -174.9108960502238
3.0E-5                    -2.5E-5                  9.699999999999986E-5     -175.06377910379035
3.0E-5                    -2.5E-5                  9.8E-5                   -175.21666215735695
3.0E-5                    -2.5E-5                  9.899999999999991E-5     -175.36954521092412
3.0E-5                    -2.5E-5                  9.999999999999983E-5     -175.52242826449094
3.0E-5                    -2.5E-5                  1.0099999999999996E-4    -175.6753113180572
3.0E-5                    -2.5E-5                  1.0199999999999988E-4    -175.8281943716255
3.0E-5                    -2.5E-5                  1.0300000000000001E-4    -175.9810774251922
3.0E-5                    -2.5E-5                  1.0399999999999993E-4    -176.13396047875858
3.0E-5                    -2.5E-5                  1.0499999999999984E-4    -176.28684353232518
3.0E-5                    -2.5E-5                  1.0599999999999997E-4    -176.439726585892
3.0E-5                    -2.5E-5                  1.0699999999999989E-4    -176.5926096394578
3.0E-5                    -2.5E-5                  1.0800000000000002E-4    -176.7454926930252
3.0E-5                    -2.5E-5                  1.0899999999999994E-4    -176.89837574659214
3.0E-5                    -2.5E-5                  1.0999999999999985E-4    -177.0512588001593
3.0E-5                    -2.5E-5                  1.1099999999999999E-4    -177.20414185372647
3.0E-5                    -2.5E-5                  1.119999999999999E-4     -177.3570249072925
3.0E-5                    -2.5E-5                  1.1300000000000004E-4    -177.50990796085944
3.0E-5                    -2.5E-5                  1.1399999999999995E-4    -177.66279101442638
3.0E-5                    -2.5E-5                  1.1499999999999987E-4    -177.85180142589888
3.0E-5                    -2.5E-5                  1.16E-4                  -178.0081803718724
3.0E-5                    -2.5E-5                  1.1699999999999992E-4    -178.16455931784697
3.0E-5                    -2.5E-5                  1.1799999999999983E-4    -178.3209382638206
3.0E-5                    -2.5E-5                  1.1899999999999997E-4    -178.47731720979573
3.0E-5                    -2.5E-5                  1.1999999999999988E-4    -178.63369615576937
3.0E-5                    -2.5E-5                  1.2100000000000001E-4    -178.79007510174347
3.0E-5                    -2.5E-5                  1.2199999999999993E-4    -178.946454047717
3.0E-5                    -2.5E-5                  1.2299999999999985E-4    -179.0189668762622
3.0E-5                    -2.5E-5                  1.2399999999999998E-4    -179.1746863156394
3.0E-5                    -2.5E-5                  1.249999999999999E-4     -179.33040575501605
3.0E-5                    -2.5E-5                  1.2600000000000003E-4    -179.48612519439268
3.0E-5                    -2.5E-5                  1.2699999999999994E-4    -179.64184463376864
3.0E-5                    -2.5E-5                  1.2799999999999986E-4    -179.79756407314528
3.0E-5                    -2.5E-5                  1.29E-4                  -179.9532835125225
3.0E-5                    -2.5E-5                  1.299999999999999E-4     -180.1090029518989
3.0E-5                    -2.5E-5                  1.3099999999999982E-4    -180.26472239127565
3.0E-5                    -2.5E-5                  1.3199999999999996E-4    -180.42044183065286
3.0E-5                    -2.5E-5                  1.3299999999999987E-4    -180.57616127002888
3.0E-5                    -2.5E-5                  1.34E-4                  -180.73188070940563
3.0E-5                    -2.5E-5                  1.3499999999999992E-4    -180.88760014878238
3.0E-5                    -2.5E-5                  1.3599999999999984E-4    -181.04331958815902
3.0E-5                    -2.5E-5                  1.3699999999999997E-4    -181.19903902753515
3.0E-5                    -2.5E-5                  1.3799999999999988E-4    -181.35475846691224
3.0E-5                    -2.5E-5                  1.3900000000000002E-4    -181.5104779062886
3.0E-5                    -2.5E-5                  1.3999999999999993E-4    -181.6661973456648
3.0E-5                    -2.5E-5                  1.4099999999999985E-4    -181.82191678504194
3.0E-5                    -2.5E-5                  1.4199999999999998E-4    -181.97763622441806
3.0E-5                    -2.5E-5                  1.429999999999999E-4     -182.13335566379521
3.0E-5                    -2.5E-5                  1.4400000000000003E-4    -182.28907510317202
3.0E-5                    -2.5E-5                  1.4499999999999995E-4    -182.44479454254818
3.0E-5                    -2.5E-5                  1.4599999999999986E-4    -182.60051398192505
3.0E-5                    -2.5E-5                  1.47E-4                  -182.7562334213014
3.0E-5                    -2.5E-5                  1.479999999999999E-4     -182.91195286067813
3.0E-5                    -2.5E-5                  1.4899999999999983E-4    -183.06767230005514
3.0E-5                    -2.5E-5                  1.4999999999999996E-4    -183.22339173943104
3.0E-5                    -2.5E-5                  1.5099999999999988E-4    -183.37911117880762
3.0E-5                    -2.5E-5                  1.52E-4                  -183.53483061818397
3.0E-5                    -2.5E-5                  1.5299999999999992E-4    -183.69055005756147
3.0E-5                    -2.5E-5                  1.5399999999999984E-4    -183.8462694969376
3.0E-5                    -2.5E-5                  1.5499999999999997E-4    -184.00198893631438
3.0E-5                    -2.5E-5                  1.559999999999999E-4     -184.1577083756905
3.0E-5                    -2.5E-5                  1.5700000000000002E-4    -184.31342781506686
3.0E-5                    -2.5E-5                  1.5799999999999994E-4    -184.46914725444384
3.0E-5                    -2.5E-5                  1.5899999999999985E-4    -184.62486669382002
3.0E-5                    -2.5E-5                  1.5999999999999999E-4    -184.7805861331969
3.0E-5                    -2.5E-5                  1.609999999999999E-4     -184.93630557257342
3.0E-5                    -2.5E-5                  1.6200000000000003E-4    -185.09202501194966
3.0E-5                    -2.5E-5                  1.6299999999999995E-4    -185.2477444513272
3.0E-5                    -2.5E-5                  1.6399999999999987E-4    -185.40346389070294
3.0E-5                    -2.5E-5                  1.65E-4                  -185.55918333008015
3.0E-5                    -2.5E-5                  1.6599999999999991E-4    -185.71490276945633
3.0E-5                    -2.5E-5                  1.6699999999999983E-4    -185.8706222088333
3.0E-5                    -2.5E-5                  1.6799999999999996E-4    -186.02634164821052
3.0E-5                    -2.5E-5                  1.6899999999999988E-4    -186.18206108758625
3.0E-5                    -2.5E-5                  1.7E-4                   -186.33778052696312
3.0E-5                    -2.5E-5                  1.7099999999999993E-4    -186.4934999663401
3.0E-5                    -2.5E-5                  1.7199999999999984E-4    -186.64921940571628
3.0E-5                    -2.5E-5                  1.7299999999999998E-4    -186.80493884509292
3.0E-5                    -2.5E-5                  1.739999999999999E-4     -186.96065828446956
3.0E-5                    -2.5E-5                  1.7500000000000003E-4    -187.11637772384552
3.0E-5                    -2.5E-5                  1.7599999999999994E-4    -187.27209716322352
3.0E-5                    -2.5E-5                  1.7699999999999986E-4    -187.42781660259902
3.0E-5                    -2.5E-5                  1.78E-4                  -187.58353604197555
3.0E-5                    -2.5E-5                  1.789999999999999E-4     -187.73925548135207
3.0E-5                    -2.5E-5                  1.7999999999999982E-4    -187.89497492072906
3.0E-5                    -2.5E-5                  1.8099999999999995E-4    -188.05069436010513
3.0E-5                    -2.5E-5                  1.8199999999999987E-4    -188.20641379948233
3.0E-5                    -2.5E-5                  1.83E-4                  -188.36626784512578
3.0E-5                    -2.5E-5                  1.8399999999999992E-4    -188.52981200451723
3.0E-5                    -2.5E-5                  1.8499999999999983E-4    -188.69335616390936
3.0E-5                    -2.5E-5                  1.8599999999999997E-4    -188.8569003233008
3.0E-5                    -2.5E-5                  1.8699999999999988E-4    -189.02044448269385
3.0E-5                    -2.5E-5                  1.8800000000000002E-4    -189.18398864208666
3.0E-5                    -2.5E-5                  1.8899999999999993E-4    -189.34753280147788
3.0E-5                    -2.5E-5                  1.8999999999999985E-4    -189.51107696087092
3.0E-5                    -2.5E-5                  1.9099999999999998E-4    -189.6746211202626
3.0E-5                    -2.5E-5                  1.919999999999999E-4     -189.83816527965428
3.0E-5                    -2.5E-5                  1.9300000000000003E-4    -190.00170943904595
3.0E-5                    -2.5E-5                  1.9399999999999995E-4    -190.1652535984391
3.0E-5                    -2.5E-5                  1.9499999999999986E-4    -190.328797757831
3.0E-5                    -2.5E-5                  1.96E-4                  -190.4923419172227
3.0E-5                    -2.5E-5                  1.969999999999999E-4     -190.65588607661527
3.0E-5                    -2.5E-5                  1.9799999999999983E-4    -190.8194302360074
3.0E-5                    -2.5E-5                  1.9899999999999996E-4    -190.98297439539976
3.0E-5                    -2.5E-5                  1.9999999999999987E-4    -191.14651855479167
3.0E-5                    -2.5E-5                  2.01E-4                  -191.3100627141829
3.0E-5                    -2.5E-5                  2.0199999999999992E-4    -191.47360687357593
3.0E-5                    -2.5E-5                  2.0299999999999984E-4    -191.63715103296886
3.0E-5                    -2.5E-5                  2.0399999999999997E-4    -191.8006951923603
3.0E-5                    -2.5E-5                  2.049999999999999E-4     -191.9642393517529
3.0E-5                    -2.5E-5                  2.0600000000000002E-4    -192.12778351114423
3.0E-5                    -2.5E-5                  2.0699999999999994E-4    -192.2913276705363
3.0E-5                    -2.5E-5                  2.0799999999999985E-4    -192.4548718299289
3.0E-5                    -2.5E-5                  2.0899999999999998E-4    -192.6184159893204
3.0E-5                    -2.5E-5                  2.099999999999999E-4     -192.78196014871202
3.0E-5                    -2.5E-5                  2.1099999999999982E-4    -192.94550430810472
3.0E-5                    -2.5E-5                  2.1199999999999995E-4    -193.10904846749764
3.0E-5                    -2.5E-5                  2.1299999999999986E-4    -193.2725926268895
3.0E-5                    -2.5E-5                  2.14E-4                  -193.43613678628128
3.0E-5                    -2.5E-5                  2.149999999999999E-4     -193.59968094567347
3.0E-5                    -2.5E-5                  2.1599999999999983E-4    -193.76322510506577
3.0E-5                    -2.5E-5                  2.1699999999999996E-4    -193.92676926445745
3.0E-5                    -2.5E-5                  2.1799999999999988E-4    -194.09031342384944
3.0E-5                    -2.5E-5                  2.19E-4                  -194.25385758324157
3.0E-5                    -2.5E-5                  2.1999999999999993E-4    -194.41740174263424
3.0E-5                    -2.5E-5                  2.2099999999999984E-4    -194.56593143083603
3.0E-5                    -2.5E-5                  2.2199999999999998E-4    -194.72801983985482
3.0E-5                    -2.5E-5                  2.229999999999999E-4     -194.89010824887316
3.0E-5                    -2.5E-5                  2.2400000000000002E-4    -195.0521966578906
3.0E-5                    -2.5E-5                  2.2499999999999994E-4    -195.21428506690984
3.0E-5                    -2.5E-5                  2.2599999999999986E-4    -195.37637347592772
3.0E-5                    -2.5E-5                  2.27E-4                  -195.5384618849463
3.0E-5                    -2.5E-5                  2.279999999999999E-4     -195.70055029396474
3.0E-5                    -2.5E-5                  2.2899999999999982E-4    -195.8626387029825
3.0E-5                    -2.5E-5                  2.2999999999999995E-4    -196.0247271120012
3.0E-5                    -2.5E-5                  2.3099999999999987E-4    -196.18681552101987
3.0E-5                    -2.5E-5                  2.32E-4                  -196.3489039300381
3.0E-5                    -2.5E-5                  2.3299999999999992E-4    -196.51099233905563
3.0E-5                    -2.5E-5                  2.3399999999999983E-4    -196.67308074807454
3.0E-5                    -2.5E-5                  2.3499999999999997E-4    -196.83516915709333
3.0E-5                    -2.5E-5                  2.3599999999999988E-4    -196.99725756611144
3.0E-5                    -2.5E-5                  2.3700000000000001E-4    -197.15934597513046
3.0E-5                    -2.5E-5                  2.3799999999999993E-4    -197.32143438414755
3.0E-5                    -2.5E-5                  2.3899999999999985E-4    -197.4835227931669
3.0E-5                    -2.5E-5                  2.3999999999999998E-4    -197.64561120218525
3.0E-5                    -2.5E-5                  2.409999999999999E-4     -197.80769961120336
3.0E-5                    -2.5E-5                  2.4200000000000003E-4    -197.96978802022136
3.0E-5                    -2.5E-5                  2.4299999999999994E-4    -198.1318764292394
3.0E-5                    -2.5E-5                  2.4399999999999986E-4    -198.2939648382577
3.0E-5                    -2.5E-5                  2.45E-4                  -198.45605324727654
3.0E-5                    -2.5E-5                  2.459999999999999E-4     -198.61814165629573
3.0E-5                    -2.5E-5                  2.469999999999998E-4     -198.78023006531254
3.0E-5                    -2.5E-5                  2.4799999999999996E-4    -198.94231847433218
3.0E-5                    -2.5E-5                  2.4899999999999987E-4    -199.10440688335024
3.0E-5                    -2.5E-5                  2.5E-4                   -199.26649529236857
3.0E-5                    -2.5E-5                  2.509999999999999E-4     -199.42858370138669
3.0E-5                    -2.5E-5                  2.5199999999999984E-4    -199.590672110406
3.0E-5                    -2.5E-5                  2.5299999999999997E-4    -199.75276051942342
3.0E-5                    -2.5E-5                  2.539999999999999E-4     -199.91484892844198
3.0E-5                    -2.5E-5                  2.55E-4                  -200.07693733745953
3.0E-5                    -2.5E-5                  2.5599999999999993E-4    -200.23902574647855
3.0E-5                    -2.5E-5                  2.5699999999999985E-4    -200.40111415549734
3.0E-5                    -2.5E-5                  2.58E-4                  -200.56320256451545
3.0E-5                    -2.5E-5                  2.589999999999999E-4     -200.7252909735338
3.0E-5                    -2.5E-5                  2.599999999999998E-4     -200.88737938255213
3.0E-5                    -2.5E-5                  2.6099999999999995E-4    -201.04946779157092
3.0E-5                    -2.5E-5                  2.6199999999999986E-4    -201.21155620058903
3.0E-5                    -2.5E-5                  2.63E-4                  -201.37364460960703
3.0E-5                    -2.5E-5                  2.639999999999999E-4     -201.5357330186256
3.0E-5                    -2.5E-5                  2.6499999999999983E-4    -201.69782142764348
3.0E-5                    -2.5E-5                  2.6599999999999996E-4    -201.8599098366625
3.0E-5                    -2.5E-5                  2.669999999999999E-4     -202.02199824567947
3.0E-5                    -2.5E-5                  2.68E-4                  -202.18408665469937
3.0E-5                    -2.5E-5                  2.689999999999999E-4     -202.34617506371794
3.0E-5                    -2.5E-5                  2.6999999999999984E-4    -202.5082634727347
3.0E-5                    -2.5E-5                  2.71E-4                  -202.67035188175373
3.0E-5                    -2.5E-5                  2.719999999999999E-4     -202.83244029077224
3.0E-5                    -2.5E-5                  2.73E-4                  -203.09752042961418
3.0E-5                    -2.5E-5                  2.7399999999999994E-4    -203.272069746145
3.0E-5                    -2.5E-5                  2.7499999999999985E-4    -203.44661906267265
3.0E-5                    -2.5E-5                  2.76E-4                  -203.62116837920257
3.0E-5                    -2.5E-5                  2.769999999999999E-4     -203.79571769573067
3.0E-5                    -2.5E-5                  2.779999999999998E-4     -203.97026701225968
3.0E-5                    -2.5E-5                  2.7899999999999995E-4    -204.14481632878733
3.0E-5                    -2.5E-5                  2.7999999999999987E-4    -204.3193656453161
3.0E-5                    -2.5E-5                  2.81E-4                  -204.4939149618458
3.0E-5                    -2.5E-5                  2.819999999999999E-4     -204.66846427837459
3.0E-5                    -2.5E-5                  2.8299999999999983E-4    -204.84301359490132
3.0E-5                    -2.5E-5                  2.8399999999999996E-4    -205.0175629114301
3.0E-5                    -2.5E-5                  2.849999999999999E-4     -205.1921122279582
3.0E-5                    -2.5E-5                  2.86E-4                  -205.3666615444871
3.0E-5                    -2.5E-5                  2.8699999999999993E-4    -205.54121086101577
3.0E-5                    -2.5E-5                  2.8799999999999984E-4    -205.71576017754512
3.0E-5                    -2.5E-5                  2.89E-4                  -205.8903094940739
3.0E-5                    -2.5E-5                  2.899999999999999E-4     -206.06485881060212
3.0E-5                    -2.5E-5                  2.91E-4                  -206.23940812713164
3.0E-5                    -2.5E-5                  2.9199999999999994E-4    -206.413957443659
3.0E-5                    -2.5E-5                  2.9299999999999986E-4    -206.58850676018977
3.0E-5                    -2.5E-5                  2.94E-4                  -206.76305607671574
3.0E-5                    -2.5E-5                  2.949999999999999E-4     -206.93760539324686
3.0E-5                    -2.5E-5                  2.959999999999998E-4     -207.1121547097749
3.0E-5                    -2.5E-5                  2.9699999999999996E-4    -207.28670402630317
3.0E-5                    -2.5E-5                  2.9799999999999987E-4    -207.4612533428308
3.0E-5                    -2.5E-5                  2.99E-4                  -207.63580265936037
3.0E-5                    -2.5E-5                  2.999999999999999E-4     -207.8103519758888
3.0E-5                    -2.5E-5                  3.0099999999999984E-4    -207.98490129241713
3.0E-5                    -2.5E-5                  3.0199999999999997E-4    -208.15945060894728
3.0E-5                    -2.5E-5                  3.029999999999999E-4     -208.3339999254747
3.0E-5                    -2.5E-5                  3.04E-4                  -208.50854924200257
3.0E-5                    -2.5E-5                  3.0499999999999993E-4    -208.68309855853272
3.0E-5                    -2.5E-5                  3.0599999999999985E-4    -208.85764787506082
3.0E-5                    -2.5E-5                  3.07E-4                  -209.03219719159074
3.0E-5                    -2.5E-5                  3.079999999999999E-4     -209.20674650811839
3.0E-5                    -2.5E-5                  3.089999999999998E-4     -209.38129582464558
3.0E-5                    -2.5E-5                  3.0999999999999995E-4    -209.5558451411755
3.0E-5                    -2.5E-5                  3.1099999999999986E-4    -209.73039445770382
3.0E-5                    -2.5E-5                  3.12E-4                  -209.90494377423352
3.0E-5                    -2.5E-5                  3.129999999999999E-4     -210.0794930907614
3.0E-5                    -2.5E-5                  3.139999999999998E-4     -210.25404240728994
3.0E-5                    -2.5E-5                  3.1499999999999996E-4    -210.42859172381804
3.0E-5                    -2.5E-5                  3.159999999999999E-4     -210.6212865669504
3.0E-5                    -2.5E-5                  3.17E-4                  -210.79464983939556
3.0E-5                    -2.5E-5                  3.179999999999999E-4     -210.96801311184095
3.0E-5                    -2.5E-5                  3.1899999999999984E-4    -211.14137638428565
3.0E-5                    -2.5E-5                  3.1999999999999997E-4    -211.31473965673263
3.0E-5                    -2.5E-5                  3.209999999999999E-4     -211.48810292917597
3.0E-5                    -2.5E-5                  3.22E-4                  -211.66146620162112
3.0E-5                    -2.5E-5                  3.2299999999999994E-4    -211.83482947406515
3.0E-5                    -2.5E-5                  3.2399999999999985E-4    -212.0081927465103
3.0E-5                    -2.5E-5                  3.25E-4                  -212.18155601895523
3.0E-5                    -2.5E-5                  3.259999999999999E-4     -212.35491929140085
3.0E-5                    -2.5E-5                  3.269999999999998E-4     -212.528282563846
3.0E-5                    -2.5E-5                  3.2799999999999995E-4    -212.70164583629094
3.0E-5                    -2.5E-5                  3.2899999999999987E-4    -212.8750091087354
3.0E-5                    -2.5E-5                  3.3E-4                   -213.04837238118034
3.0E-5                    -2.5E-5                  3.309999999999999E-4     -213.22173565362527
3.0E-5                    -2.5E-5                  3.3199999999999983E-4    -213.35004733993134
3.0E-5                    -2.5E-5                  3.3299999999999996E-4    -213.52722159342665
3.0E-5                    -2.5E-5                  3.339999999999999E-4     -213.70439584692218
3.0E-5                    -2.5E-5                  3.35E-4                  -213.88157010041778
3.0E-5                    -2.5E-5                  3.3599999999999993E-4    -214.05874435391246
3.0E-5                    -2.5E-5                  3.3699999999999984E-4    -214.2359186074081
3.0E-5                    -2.5E-5                  3.38E-4                  -214.41309286090325
3.0E-5                    -2.5E-5                  3.389999999999999E-4     -214.59026711439816
3.0E-5                    -2.5E-5                  3.4E-4                   -214.76744136789364
3.0E-5                    -2.5E-5                  3.4099999999999994E-4    -214.9446156213893
3.0E-5                    -2.5E-5                  3.4199999999999986E-4    -215.12178987488488
3.0E-5                    -2.5E-5                  3.43E-4                  -215.29896412837974
3.0E-5                    -2.5E-5                  3.439999999999999E-4     -215.47613838187573
3.0E-5                    -2.5E-5                  3.449999999999998E-4     -215.65331263536956
3.0E-5                    -2.5E-5                  3.4599999999999995E-4    -215.83048688886652
3.0E-5                    -2.5E-5                  3.4699999999999987E-4    -216.00766114236183
3.0E-5                    -2.5E-5                  3.48E-4                  -216.1848353958564
3.0E-5                    -2.5E-5                  3.489999999999999E-4     -216.3620096493516
3.0E-5                    -2.5E-5                  3.4999999999999983E-4    -216.53918390284645
3.0E-5                    -2.5E-5                  3.5099999999999997E-4    -216.7163581563425
3.0E-5                    -2.5E-5                  3.519999999999999E-4     -216.8935324098377
3.0E-5                    -2.5E-5                  3.53E-4                  -217.07070666333226
3.0E-5                    -2.5E-5                  3.5399999999999993E-4    -217.24788091682882
3.0E-5                    -2.5E-5                  3.5499999999999985E-4    -217.42505517032362
3.0E-5                    -2.5E-5                  3.56E-4                  -217.6022294238183
3.0E-5                    -2.5E-5                  3.569999999999999E-4     -217.7794036773139
3.0E-5                    -2.5E-5                  3.579999999999998E-4     -217.9565779308088
3.0E-5                    -2.5E-5                  3.5899999999999994E-4    -218.13375218430514
3.0E-5                    -2.5E-5                  3.5999999999999986E-4    -218.3109264378009
3.0E-5                    -2.5E-5                  3.61E-4                  -218.4881006912969
3.0E-5                    -2.5E-5                  3.619999999999999E-4     -218.66527494479175
3.0E-5                    -2.5E-5                  3.629999999999998E-4     -218.842449198285
3.0E-5                    -2.5E-5                  3.6399999999999996E-4    -219.01962345178072
3.0E-5                    -2.5E-5                  3.649999999999999E-4     -219.1967977052758
3.0E-5                    -2.5E-5                  3.66E-4                  -219.37397195877094
3.0E-5                    -2.5E-5                  3.669999999999999E-4     -219.55114621226744
3.0E-5                    -2.5E-5                  3.6799999999999984E-4    -219.72832046576235
3.0E-5                    -2.5E-5                  3.6899999999999997E-4    -219.90549471925692
